title,checkin,checkout,reference,url,calificacion,precio,contains,ciudad
APARTAHOTEL LIMSOR BLUE HAB. 201 (1 - 2 PAX),2020-07-12,2020-07-19,Habitación en un apartahotel en San Andrés,https://www.airbnb.com.co/rooms/13808762?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.10,10",152668,"2 huéspedes,1 habitación,1 cama,Medio baño compartido,Aire acondicionado,Wifi",San Andres
Hospedaje Luz Marina_1,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/18719292?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.68,71",80000,"2 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Habitación  para parejas de la Posada Faych House,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/23701740?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.46,24",100000,"3 huéspedes,1 habitación,2 camas,1 baño compartido,Aire acondicionado,Cocina,Wifi",San Andres
"Apartamento familiar ""Las Palmas""",2020-07-12,2020-07-19,Apartamento entero en San Andres Island,https://www.airbnb.com.co/rooms/18256826?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.57,7",69286,"5 huéspedes,2 habitaciones,4 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Apartamentos Villa Real - Rojo 405,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/17271425?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.33,12",165000,"4 huéspedes,2 habitaciones,4 camas,1,5 baños,Aire acondicionado,Cocina",San Andres
Apartamento Rose Cay (5 min de la playa),2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/18566684?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.88,51",223624,"6 huéspedes,2 habitaciones,6 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
"Playas de Sprattbigh, habitación privada",2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/39951177?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.52,23",95286,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
San San Andrés Balcony View 4 by BBBSAI,2020-07-12,2020-07-19,Loft entero en San Andrés,https://www.airbnb.com.co/rooms/36651810?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.88,8",92895,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Sweet Breeze,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/45810935?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"5.0,11",129000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"Posada Elizabeth, habitaciones cerca al mar priv 6",2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/19623258?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.64,25",110000,"4 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Habitación en la Playa Principal,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/8954172?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"3.70,10",154286,"4 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Wifi",San Andres
Apartamentos Yinnam Arrieta 301,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/12846105?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.65,17",120000,"5 huéspedes,2 habitaciones,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada Sarai Rosali Apto. 1,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47036976?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"5.0,3",100143,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Amazing ocean view “PALMERAS”  at Casa Corales,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/27634005?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.60,30",270000,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Wifi",San Andres
Apto. privado cerca a playa principal y aeropuerto,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/32575204?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.86,35",151143,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"La mejor ubicación! Apartamento con cocina, Cómodo",2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48472551?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,,105714,"4 huéspedes,2 habitaciones,2 camas,1 baño,Aire acondicionado,Cocina",San Andres
HABITACION #2 CASA TURISTA SAN ANDRES,2020-07-12,2020-07-19,Habitación de hostal en San Andres Island,https://www.airbnb.com.co/rooms/21618681?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.67,6",55000,"2 huéspedes,1 habitación,1 cama,1,5 baños compartidos",San Andres
Hospedaje Luz Marina_2,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/18811359?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"4.71,71",80000,"4 huéspedes,1 habitación,3 camas,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
Tamarindo Inn Apartamento 202,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/27005889?adults=2&previous_page_section_name=1000&federated_search_id=7543d83c-2e40-435c-8370-95b36733f76d,"5.0,35",265143,"6 huéspedes,2 habitaciones,2 camas,2 baños,Aire acondicionado,Cocina,Wifi",San Andres
Super oferta habitación privada con  aire y wifi,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/33900169?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.84,91",58571,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado,Cocina",Cartagena
Habitación doble con balcón. Centro. Baño Interno,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/31331688?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.50,58",105429,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado",Cartagena
Estupenda habitación cerca al aeropuerto,2020-07-12,2020-07-19,Habitación de hotel en Cartagena,https://www.airbnb.com.co/rooms/26366990?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.77,30",102000,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado",Cartagena
"GREAT ROOM Near tourist area. WIFI, AC, KITCHEN.",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/30440535?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.81,80",49900,"2 huéspedes,1 habitación,1 cama,2 baños compartidos,Wifi,Aire acondicionado,Cocina",Cartagena
Habitación Doble en Hostal con baño privado y A/C,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/47731319?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,,78571,"2 huéspedes,1 habitación,1 baño privado,Wifi,Aire acondicionado",Cartagena
OLD TOWN GETSEMANI DOUBLE BED PRIVATE BATHROOM A/C,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/36173979?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.78,74",67955,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado",Cartagena
"Cartagena Cerca a la Playa, Hermosa Vista.",2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/47199870?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.63,8",150000,"5 huéspedes,2 habitaciones,5 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
H7_Habitación Privada_Hotel Stil_Desyauno Incluido,2020-07-12,2020-07-19,Habitación de hotel en Provincia de Cartagena,https://www.airbnb.com.co/rooms/47542877?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.63,8",80714,"3 huéspedes,1 habitación,2 camas,1 baño privado,Wifi,Aire acondicionado",Cartagena
"Alojamiento confortable, cómodo y seguro",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/41407822?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.81,36",55000,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado,Cocina",Cartagena
Private studio Near tourist area. AC-WIFI-KITCHEN,2020-07-12,2020-07-19,Suite de invitados entera en Cartagena,https://www.airbnb.com.co/rooms/29008298?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.76,100",83000,"2 huéspedes,Estudio,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Nuevo apto cerca de ciudad amurallada y aeropuerto,2020-07-12,2020-07-19,Conjunto residencial entero en Cartagena,https://www.airbnb.com.co/rooms/41890846?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,,106513,"4 huéspedes,3 habitaciones,3 camas,1 baño,Wifi,Aire acondicionado,Piscina,Cocina",Cartagena
7 HABITACIÓN CON ENCANTO EN GETSEMANÍ CASAEBANO967,2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/24748423?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.75,44",95000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Wifi,Aire acondicionado,Piscina",Cartagena
Apartamento en Marbella frente al mar,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/13782760?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.49,52",99099,"3 huéspedes,1 habitación,2 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
Habitacion Doble privada con Balcon,2020-07-12,2020-07-19,Habitación de hotel en Cartagena,https://www.airbnb.com.co/rooms/37966188?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.77,26",95000,"2 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"Habitacion cerca al aeropuerto, playas y centro 3",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/28757887?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"5.0,15",59569,"2 huéspedes,1 habitación,2 camas,1,5 baños compartidos,Wifi,Cocina",Cartagena
Casa Carolay,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/21530312?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.76,123",75000,"4 huéspedes,2 habitaciones,3 camas,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"La terraza de Estella, habitacion doble con balcon",2020-07-12,2020-07-19,Habitación privada en Cartagena,https://www.airbnb.com.co/rooms/28100846?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.86,21",54143,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Cocina",Cartagena
"Disfruta Cartagena, alójate en el Laguito.",2020-07-12,2020-07-19,Habitación en un apartamento con servicios incluidos en Cartagena,https://www.airbnb.com.co/rooms/45912663?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.75,4",100000,"2 huéspedes,1 habitación,1 cama,1 baño compartido,Wifi,Aire acondicionado",Cartagena
Apartment in the Old City,2020-07-12,2020-07-19,Apartamento entero en Cartagena,https://www.airbnb.com.co/rooms/45041407?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"3.86,7",100000,"3 huéspedes,1 habitación,1 cama,1 baño,Wifi,Aire acondicionado,Cocina",Cartagena
"APARTAMENTO AMPLIO,AIRE ACONDICION, ENTRADA INDEP",2020-07-12,2020-07-19,Apartamento entero con servicios incluidos en Cartagena,https://www.airbnb.com.co/rooms/39864776?adults=2&previous_page_section_name=1000&federated_search_id=9cce9dfd-f9b3-48d2-9f70-08b9aa228556,"4.29,7",36900,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina",Cartagena
"Vive,mira, respira, interactivos días ecoturístico",2020-07-12,2020-07-19,Habitación privada en Vereda El Tablon,https://www.airbnb.com.co/rooms/38600901?adults=2&previous_page_section_name=1000&federated_search_id=0eb5340d-bea8-43c0-a1f9-3b34e5799ebf,,4864,"4 huéspedes,2 habitaciones,6 camas,2 baños,Estacionamiento gratuito",San Agustín
Casa de mochileros,2020-07-12,2020-07-19,Casa entera en San Agustín,https://www.airbnb.com.co/rooms/18290385?adults=2&previous_page_section_name=1000&federated_search_id=0eb5340d-bea8-43c0-a1f9-3b34e5799ebf,,90000,"7 huéspedes,Estudio,5 camas,2 baños",San Agustín
Relaxing Sarai Rosali Apto #01,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/47579549?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,,100571,"4 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitación Triple Johnny Cay (5 min de la playa),2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/5249740?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.81,150",205428,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Hab. privada cerca a playa principal y aeropuerto,2020-07-12,2020-07-19,Habitación privada en San Andrés,https://www.airbnb.com.co/rooms/9272078?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.67,135",120000,"2 huéspedes,1 habitación,1 cama,1 baño privado,Aire acondicionado,Cocina,Wifi",San Andres
APARTAMENTO LULY HOUSE,2020-07-12,2020-07-19,Apartamento entero en San Luis,https://www.airbnb.com.co/rooms/40526022?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.94,16",250000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
APTO GIRASOLES MARTICA 2 (CENTRO),2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/38603486?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.88,8",140000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
"Posada Elizabeth, Habitaciones cerca al mar priv61",2020-07-12,2020-07-19,"Habitación privada en San Andrés, isla de San Andres",https://www.airbnb.com.co/rooms/24981738?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.70,20",110000,"4 huéspedes,1 habitación,2 camas,1 baño privado,Aire acondicionado,Wifi",San Andres
Apto. privado cerca a playa principal y aeropuerto,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48421191?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,,160000,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Habitación Triple Bailey Cay (5 min de la playa),2020-07-12,2020-07-19,Loft entero en San Andrés,https://www.airbnb.com.co/rooms/20801283?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.89,76",200000,"3 huéspedes,1 habitación,3 camas,1 baño,Aire acondicionado,Wifi",San Andres
Tropical Breeze Aeropuerto Coral,2020-07-12,2020-07-19,Habitación de hotel en San Andrés,https://www.airbnb.com.co/rooms/31416277?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.77,75",140857,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Wifi",San Andres
El RINCON DE NESS,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/48157037?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,,198571,"4 huéspedes,1 habitación,1 cama,1,5 baños,Aire acondicionado,Cocina,Wifi",San Andres
Alojamiento turistico + Transport desde aeropuerto,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/36310625?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.93,15",130000,"3 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Wifi",San Andres
Apartamento Milyvic,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/24629942?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.85,63",100000,"6 huéspedes,1 habitación,2 camas,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
Posada Amiel Forbes Apartament 102,2020-07-12,2020-07-19,Apartamento entero en San Andrés,https://www.airbnb.com.co/rooms/30212639?adults=2&previous_page_section_name=1000&federated_search_id=4d1dc991-2e2f-4ff4-97d6-237a2154ad5d,"4.33,18",133571,"2 huéspedes,1 habitación,1 cama,1 baño,Aire acondicionado,Cocina,Wifi",San Andres
